product_category_name,review_score,review_comment_title,review_comment_message,review_comment_message_en,review_comment_message_en_cleaned,sentiment,compound_score,average_review_score,compound_score_avg_compound,average_sentiment
relogios_presentes,5.0,,Ocorreu tudo bem mas em outras compras eu recebia em casa tudo certo no prazo e nessa tive q ir buscar na agencia dos correios mim borrando de medo q os correios entrassem em greve so n gostei disso! ,"Everything went well but in other purchases I received everything at home on time and in this one I had to go and pick it up at the post office, scared that the post office would go on strike, I just didn't like that!","['everything', 'went', 'well', 'but', 'in', 'other', 'purchases', 'i', 'received', 'everything', 'at', 'home', 'on', 'time', 'and', 'in', 'this', 'one', 'i', 'had', 'to', 'go', 'and', 'pick', 'it', 'up', 'at', 'the', 'post', 'office', 'scared', 'that', 'the', 'post', 'office', 'would', 'go', 'on', 'strike', 'i', 'just', 'didnt', 'like', 'that']",negative,-0.791,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,"Entrega antecipada
Produto igual ao anúncio
Nota 10
Super recomendo","Early delivery
Product as advertised
Rating 10
Highly recommend","['early', 'delivery', 'product', 'as', 'advertised', 'rating', 'highly', 'recommend']",positive,0.4201,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,Relógio muito bonito e com um ótimo preço. Prazo de entrega foi bem antes do esperado.,Very nice watch at a great price. Delivery time was well ahead of expectations.,"['very', 'nice', 'watch', 'at', 'a', 'great', 'price', 'delivery', 'time', 'was', 'well', 'ahead', 'of', 'expectations']",positive,0.8516,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,4.0,,Produto entregue antes do prazo e em perfeita condições com nota fiscal.e.tudo,Product delivered before the deadline and in perfect condition with invoice.and.everything,"['product', 'delivered', 'before', 'the', 'deadline', 'and', 'in', 'perfect', 'condition', 'with', 'invoiceandeverything']",positive,0.5719,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,Produto entregue normalmente e dentro do prazo.,Product delivered normally and on time.,"['product', 'delivered', 'normally', 'and', 'on', 'time']",neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,"produto excelente de otima qualidade,estou muito satisfeito a entrega foi feita em tempo razoavel.","excellent product, great quality, i'm very satisfied, delivery was made in reasonable time.","['excellent', 'product', 'great', 'quality', 'im', 'very', 'satisfied', 'delivery', 'was', 'made', 'in', 'reasonable', 'time']",positive,0.8977,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,4.0,,Gostei da praticidade da loja.,I liked the practicality of the store.,"['i', 'liked', 'the', 'practicality', 'of', 'the', 'store']",positive,0.4215,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,3.0,,"Porque utiliza entrega pelos Correios e já tive vários problemas com entregas assim, nesse produto mesmo afirmaram que fizeram uma tentativa e não havia ninguém na residência, 3 adultos no local ","Because it uses delivery by the Post Office and I've had several problems with deliveries like this, on this very product they said they made an attempt and there was no one at the residence, 3 adults on site","['because', 'it', 'uses', 'delivery', 'by', 'the', 'post', 'office', 'and', 'ive', 'had', 'several', 'problems', 'with', 'deliveries', 'like', 'this', 'on', 'this', 'very', 'product', 'they', 'said', 'they', 'made', 'an', 'attempt', 'and', 'there', 'was', 'no', 'one', 'at', 'the', 'residence', 'adults', 'on', 'site']",negative,-0.34,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,Produto veio no tempo esperado!,The product arrived on time!,"['the', 'product', 'arrived', 'on', 'time']",neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,1.0,,O tipo de entrega (pac) é muito demorado.,The type of delivery (pac) takes too long.,"['the', 'type', 'of', 'delivery', 'pac', 'takes', 'too', 'long']",neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,😀,😀,[],neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,4.0,,para este produto recebi de acordo com a compra realizada!,for this product i received it in accordance with my purchase!,"['for', 'this', 'product', 'i', 'received', 'it', 'in', 'accordance', 'with', 'my', 'purchase']",neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,2.0,,Eu so recebi um relógio o do mickei...Pensei q chegariam juntos mais até o momento nada.Por gentileza possível verificar.,"I've only received one watch, the one from mickei... I thought it would arrive together, but so far nothing.","['ive', 'only', 'received', 'one', 'watch', 'the', 'one', 'from', 'mickei', 'i', 'thought', 'it', 'would', 'arrive', 'together', 'but', 'so', 'far', 'nothing']",neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,2.0,,Eu so recebi um relógio o do mickei...Pensei q chegariam juntos mais até o momento nada.Por gentileza possível verificar.,"I've only received one watch, the one from mickei... I thought it would arrive together, but so far nothing.","['ive', 'only', 'received', 'one', 'watch', 'the', 'one', 'from', 'mickei', 'i', 'thought', 'it', 'would', 'arrive', 'together', 'but', 'so', 'far', 'nothing']",neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,"MUITO BOM, FOI ENTREGUE ANTES DO PRAZO PREVISTO.

ADOREI O PRODUTO.","VERY GOOD, DELIVERED AHEAD OF SCHEDULE.

I LOVE THE PRODUCT.","['very', 'good', 'delivered', 'ahead', 'of', 'schedule', 'i', 'love', 'the', 'product']",positive,0.8122,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,4.0,,rapidez e eficiencia,speed and efficiency,"['speed', 'and', 'efficiency']",positive,0.3612,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,"Mercadoria muito boa 

É a entrega rápida ","Very good merchandise

Fast delivery","['very', 'good', 'merchandise', 'fast', 'delivery']",positive,0.4927,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,bom,bom,['bom'],neutral,0.0,3.4269662921348316,0.1614134831460674,positive
relogios_presentes,5.0,,Gostei muito da promoção e do prazo de entrega.,I really liked the promotion and the delivery time.,"['i', 'really', 'liked', 'the', 'promotion', 'and', 'the', 'delivery', 'time']",positive,0.4754,3.4269662921348316,0.1614134831460674,positive
automotivo,4.0,,Ótimo produto ,Great product,"['great', 'product']",positive,0.6249,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,ESPETACULAR.,SPECTACULAR.,['spectacular'],neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,3.0,,"O produto que veio não vale o que paguei, mau acabado e irregular.","The product that came is not worth what I paid, poorly finished and irregular.","['the', 'product', 'that', 'came', 'is', 'not', 'worth', 'what', 'i', 'paid', 'poorly', 'finished', 'and', 'irregular']",negative,-0.1695,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,Recebi o produto conforme descrito e antes do previsto !,I received the product as described and ahead of schedule!,"['i', 'received', 'the', 'product', 'as', 'described', 'and', 'ahead', 'of', 'schedule']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,obrigado pela atençao amim dispensada,thank you for your attention,"['thank', 'you', 'for', 'your', 'attention']",positive,0.3612,3.707317073170732,0.17436341463414634,positive
automotivo,1.0,,Não recebi o produto até o momento.,I haven't received the product yet.,"['i', 'havent', 'received', 'the', 'product', 'yet']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,"Capa Boa, porém não tem velcro inteiro na parte da frente do casaco, somente no início e término do zíper.","Good jacket, but there is no Velcro on the entire front of the jacket, only at the beginning and end of the zipper.","['good', 'jacket', 'but', 'there', 'is', 'no', 'velcro', 'on', 'the', 'entire', 'front', 'of', 'the', 'jacket', 'only', 'at', 'the', 'beginning', 'and', 'end', 'of', 'the', 'zipper']",negative,-0.2144,3.707317073170732,0.17436341463414634,positive
automotivo,1.0,,Produto nunca chegou a mim já com tanto tempo . ,The product never reached me after so long.,"['the', 'product', 'never', 'reached', 'me', 'after', 'so', 'long']",negative,-0.0762,3.707317073170732,0.17436341463414634,positive
automotivo,1.0,,O produto não foi entregue conforme o prazo e não consigo receber meu dinheiro de volta pela lannister.,The product wasn't delivered on time and I can't get my money back from Lannister.,"['the', 'product', 'wasnt', 'delivered', 'on', 'time', 'and', 'i', 'cant', 'get', 'my', 'money', 'back', 'from', 'lannister']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,1.0,,Olá!! recebi só parcialmente os produtos; faltou um item. ,Hello!!! I only received part of the products; one item was missing.,"['hello', 'i', 'only', 'received', 'part', 'of', 'the', 'products', 'one', 'item', 'was', 'missing']",negative,-0.4724,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,Recomendo esta compra,I recommend this purchase,"['i', 'recommend', 'this', 'purchase']",positive,0.3612,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,Ótimo,Ótimo,['timo'],neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,"gostei muito,totalmente agil e confiavél,recomendo á todos!","I liked it very much, totally agile and reliable, I recommend it to everyone!","['i', 'liked', 'it', 'very', 'much', 'totally', 'agile', 'and', 'reliable', 'i', 'recommend', 'it', 'to', 'everyone']",positive,0.68,3.707317073170732,0.17436341463414634,positive
automotivo,3.0,,"Foi comprado 02 bico injetor e só chegou 01, ainda está faltando entregar mais um 01 bico da compra realizada",I bought 02 injector nozzles and only 01 arrived. Another 01 nozzle has yet to be delivered.,"['i', 'bought', 'injector', 'nozzles', 'and', 'only', 'arrived', 'another', 'nozzle', 'has', 'yet', 'to', 'be', 'delivered']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,3.0,,"Foi comprado 02 bico injetor e só chegou 01, ainda está faltando entregar mais um 01 bico da compra realizada",I bought 02 injector nozzles and only 01 arrived. Another 01 nozzle has yet to be delivered.,"['i', 'bought', 'injector', 'nozzles', 'and', 'only', 'arrived', 'another', 'nozzle', 'has', 'yet', 'to', 'be', 'delivered']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,4.0,,que a referida loja e muito pontual.,that the store is very punctual.,"['that', 'the', 'store', 'is', 'very', 'punctual']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,mas entrega se deu um destaque pela eficiência do produto quanto a questão de preço ai deixou a desejar mas recomendo sem duvida,but the delivery was outstanding due to the efficiency of the product and the price left something to be desired but I recommend it without a doubt,"['but', 'the', 'delivery', 'was', 'outstanding', 'due', 'to', 'the', 'efficiency', 'of', 'the', 'product', 'and', 'the', 'price', 'left', 'something', 'to', 'be', 'desired', 'but', 'i', 'recommend', 'it', 'without', 'a', 'doubt']",positive,0.9539,3.707317073170732,0.17436341463414634,positive
automotivo,4.0,,Ótimo pneus ,Excellent tires,"['excellent', 'tires']",positive,0.5719,3.707317073170732,0.17436341463414634,positive
automotivo,4.0,,Ótimo pneus ,Excellent tires,"['excellent', 'tires']",positive,0.5719,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,"Excelente. Comprei, paguei e recebi o que comprei no prazo que marcaram.","Excellent. I bought, paid for and received what I bought on time.","['excellent', 'i', 'bought', 'paid', 'for', 'and', 'received', 'what', 'i', 'bought', 'on', 'time']",positive,0.5719,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,"Veio os produtos corretos e dentro do prazo, chegou até antecipado, só não usei ainda
Recomendo a Loja","The products came correctly and on time, it even arrived early, I just haven't used it yet
I recommend the store","['the', 'products', 'came', 'correctly', 'and', 'on', 'time', 'it', 'even', 'arrived', 'early', 'i', 'just', 'havent', 'used', 'it', 'yet', 'i', 'recommend', 'the', 'store']",positive,0.3612,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,Chegou bem antes do previsto.,It arrived well ahead of schedule.,"['it', 'arrived', 'well', 'ahead', 'of', 'schedule']",positive,0.2732,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,Recomento! Entrega pontual.,I recommend it! Punctual delivery.,"['i', 'recommend', 'it', 'punctual', 'delivery']",positive,0.4199,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,O produto veio conforme a descrição e chegou antes da data prometida.,The product came as described and arrived before the promised date.,"['the', 'product', 'came', 'as', 'described', 'and', 'arrived', 'before', 'the', 'promised', 'date']",positive,0.3612,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,O produto veio conforme a descrição e chegou antes da data prometida.,The product came as described and arrived before the promised date.,"['the', 'product', 'came', 'as', 'described', 'and', 'arrived', 'before', 'the', 'promised', 'date']",positive,0.3612,3.707317073170732,0.17436341463414634,positive
automotivo,4.0,, Chegou Rápido e produto dentro do esperado., It arrived quickly and the product was as expected.,"['it', 'arrived', 'quickly', 'and', 'the', 'product', 'was', 'as', 'expected']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
automotivo,5.0,,"A descrição do produto está muito confuso....SEGUE DETALHAMENTO......
aíses Europeus Controle De Ipod Traseiro, Pode Carregar O Ipod/Iphone Rca Câmera De Visão Traseira De Entrada Relógio Em Tempo Re","The product description is very confusing....SEE DETAILS......
European Countries Rear Ipod Control, Can Charge Ipod/Iphone Rca Input Rear View Camera Real Time Clock","['the', 'product', 'description', 'is', 'very', 'confusingsee', 'details', 'european', 'countries', 'rear', 'ipod', 'control', 'can', 'charge', 'ipodiphone', 'rca', 'input', 'rear', 'view', 'camera', 'real', 'time', 'clock']",neutral,0.0,3.707317073170732,0.17436341463414634,positive
